Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-21.6549,121.5709,AUS.WA.335579,18462,31000,17000,5000,1000,3180313182.5547247,1055741204.5520184,1592819833.2550676,531752144.7476388,-8783.791679449178,348031.7787373295,99110934.75612289,0.209942835616899,20725,0.0,1969558247.65,13893871.700900596,9.322320693172512e-10,0.0,100.0,25
-22.1991,122.3141,AUS.WA.335631,19065,32000,17000,5000,1024,3190790383.1473308,1092849570.5063674,1573757008.82683,524183803.8141331,-8872.351873064534,343078.29959635006,99821158.54648905,0.2114472750295526,19800,0.0,1969558247.65,13752033.088948011,5.911715561524034e-10,0.0,100.0,25
-29.1785,116.9774,AUS.WA.335652,30739,10000,17000,5000,2682,3171879357.294484,1741715444.9069755,653271706.7692088,776892205.6182995,-29175.003061994943,508475.948577177,114251818.61785962,0.242015180605884,19450,0.0,1969558247.65,22499746.54887054,1.546140993013978e-09,0.0,100.0,25
-20.8684,116.8655,AUS.WA.335166,18082,28000,17000,5000,1006,2963021191.152998,1074432074.0405614,1293654749.4677837,594934367.6446527,-9048.858038132104,389384.5436234252,103029303.01312472,0.2182429625896738,22975,0.0,1969558247.65,15103869.11609422,1.000444171950221e-09,0.0,100.0,25
-21.2035,119.2383,AUS.WA.335341,19662,26000,17000,5000,1000,3060740791.300803,1147527977.6468146,1296783159.6029446,616429654.0510437,-9144.281455945917,403453.2085764081,103587943.4022294,0.2194263087831826,22800,0.0,1969558247.65,14916462.924444027,8.86757334228605e-10,0.0,100.0,25
-27.3105,120.5528,AUS.WA.335342,16497,33000,17000,5000,1009,3341458113.023137,938639930.088097,1946292734.381372,456525448.553668,-9153.144463634004,298795.9060783757,93029353.36376724,0.1970604584534929,19100,0.0,1969558247.65,13795925.021809949,6.59383658785373e-10,0.0,100.0,25
-31.5161,145.8551,AUS.NSW.334374,18583,33000,17000,5000,6022,3191168852.7660484,959132469.1519028,1670155393.9978726,561880989.6162727,-43386.84643433575,367751.1077038504,104904402.30642128,0.2222149124422969,8500,0.0,1969558247.65,15875203.238337956,1.2960299500264227e-09,0.0,100.0,25
-31.5212,145.8578,AUS.NSW.334832,18583,33000,17000,5000,6022,3191168852.7660484,959132469.1519028,1670155393.9978726,561880989.6162727,-43386.84643433575,367751.1077038504,104904402.30642128,0.2222149124422969,8500,0.0,1969558247.65,15875203.238337956,1.2960299500264227e-09,0.0,100.0,25
-31.2586,146.8719,AUS.NSW.334834,18431,33000,17000,5000,6553,3065184715.433383,944282808.998493,1511632622.5064754,609269283.9284141,-42329.60398708535,398766.74633114703,109978397.8024812,0.2329629596176302,9375,0.0,1969558247.65,15245006.822702376,1.2846612662542611e-09,0.0,100.0,25
-41.2021,146.8156,AUS.TAS.334630,21395,30000,17000,6000,1291,3262756553.2439275,839863955.0229208,1891636252.479962,531256345.7410445,-11736.1074349985,347707.2782875136,101093201.57229345,0.2141417942621803,17750,0.0,1969558247.65,16162383.542052915,1.1823431123048067e-09,0.0,100.0,25
-41.4269,145.5264,AUS.TAS.335457,30768,28000,17000,5000,1233,2543533105.043163,1013455125.0720632,630540399.3904748,899537580.5806246,-14110.355144545598,588747.3464900188,143496821.2320047,0.3039637314044924,25000,0.0,1969558247.65,18488480.083207484,1.659827830735594e-09,0.0,100.0,25
-42.061,145.5855,AUS.TAS.335962,27766,33000,17000,5000,1000,2848182298.211993,866530580.118554,1263699695.5931988,717952022.5002406,-9936.314001715433,469899.5987264074,127073095.48662584,0.2691739923826223,22300,0.0,1969558247.65,14325059.75278774,1.432454155292362e-09,0.0,100.0,25
-31.1785,121.6775,AUS.WA.334537,20903,10000,17000,7000,1008,2607371465.334662,1120906284.4387665,682156445.3069799,804308735.5889156,-9571.484700861594,526420.0674429452,113591360.27761044,0.2406161574093019,42700,0.0,1969558247.65,30544769.098950397,1.6370904631912706e-09,0.0,100.0,25
-21.147,119.2055,AUS.WA.334568,19471,25000,17000,5000,1000,3012366407.250293,1135954955.2790034,1251386742.8007123,625024709.1705769,-9270.45685129818,409078.67215214256,103599552.4038259,0.2194508996794328,23150,0.0,1969558247.65,15014702.530841593,8.412825991399585e-10,0.0,100.0,25
-24.6431,118.5873,AUS.WA.334629,22226,9000,17000,5000,2081,2657688295.8060765,1280978783.113892,528213184.46059513,848496328.2315893,-24538.941822792243,555340.8468275752,115925517.61450364,0.245560512048769,19825,0.0,1969558247.65,22319081.91453106,2.2396307031158358e-09,0.0,100.0,25
-28.6691,116.3796,AUS.WA.336142,21019,10000,17000,7000,1022,2648179864.22672,1194685703.1026912,658052749.5831412,795441411.5408875,-10017.537622363983,520616.40385351086,112648548.47476476,0.2386190358623247,43025,0.0,1969558247.65,30359852.390877374,1.1937117960769683e-09,0.0,100.0,25
-28.9634,121.766,AUS.WA.336197,15922,34000,17000,5000,3864,3455190799.018036,883763548.2401981,2130936247.7133248,440491003.0645132,-40236.47206892095,288301.36150572385,91721299.7085098,0.1942896593060574,7125,0.0,1969558247.65,13704038.783747936,8.526512829121201e-10,0.0,100.0,25
-27.2296,120.5417,AUS.WA.336234,16588,33000,17000,5000,1739,3292190717.760488,936746728.9065552,1894927006.4525216,460516982.4014109,-17789.410524997347,301408.3649817234,93629969.45110208,0.1983327201348349,13350,0.0,1969558247.65,13554923.296649724,1.0231815394945443e-09,0.0,100.0,25
-33.9763,137.689,AUS.SA.336892,29411,10000,17000,5000,2474,2948230846.2377443,1422765530.5439603,782990534.4759343,742474781.2178496,-25880.73157330026,485949.74430708255,111931735.24941587,0.2371006383060133,18675,0.0,1969558247.65,21385946.285432145,1.2960299500264227e-09,0.0,100.0,25
-34.0407,137.6207,AUS.SA.337525,21782,11000,17000,5000,1029,2643572189.6105027,1056991288.5637128,858596670.2220174,727984230.8247725,-10558.398622420367,476465.6790748136,107582063.47464415,0.2278868978782252,32000,0.0,1969558247.65,21027637.2707852,1.7280399333685634e-09,0.0,100.0,25
-34.5375,137.8722,AUS.SA.529299,17752,30000,17000,5000,1761,3370307417.9978843,814884008.2187893,2039778053.1998904,515645356.5792045,-14995.857051070185,337489.8858810893,96627687.55682345,0.2046826697245938,13675,0.0,1969558247.65,13517185.440970069,8.86757334228605e-10,0.0,100.0,25
-31.2166,121.68,AUS.WA.335722,23123,6000,17000,9000,1725,2603562605.284115,1260428930.550485,411791973.8855457,931341700.8480842,-17335.686851605005,609563.1432050711,122485387.07208312,0.259456028205384,43125,0.0,1969558247.65,38365065.17765846,1.682565198279917e-09,0.0,100.0,25
-26.9204,120.379,AUS.WA.335749,16508,34000,17000,5000,7049,3338988653.9051285,940303406.8107998,1944182048.1929,454503198.90142906,-42002.00180038489,297472.34368098533,93683627.85951684,0.1984463826529516,6150,0.0,1969558247.65,13287246.041170292,1.114131009671837e-09,0.0,100.0,25
-28.7452,116.9436,AUS.WA.335838,29803,10000,17000,5000,2517,3139745835.532297,1715185582.3377817,655852636.9398085,768707616.254707,-27429.41707024617,503119.1348387057,113087529.25423424,0.2395489117619913,18825,0.0,1969558247.65,22749330.53968837,1.7507773009128867e-09,0.0,100.0,25
-17.1727,137.752,AUS.NT.333631,20824,29000,17000,5000,1552,2914699279.26458,1134717733.0652645,1164877734.5898898,615103811.6094261,-15206.763390928743,402585.44469836936,107777980.70308708,0.2283019017179803,16650,0.0,1969558247.65,15916899.18475826,1.1368683772161603e-09,0.0,100.0,25
-19.4448,133.8237,AUS.NT.333784,18285,32000,17000,5000,5671,3343100494.033841,1043563323.940154,1842365670.7160945,457171499.3775932,-40535.300111132725,299218.7463426347,92536644.25275096,0.1960167719202604,6875,0.0,1969558247.65,13344646.650747126,8.185452315956353e-10,0.0,100.0,25
-19.6751,134.2835,AUS.NT.334073,20752,6000,17000,9000,1787,2501145305.282656,1194658499.226751,381828217.47038025,924658588.5855248,-17653.724403617205,605189.046229226,120655162.6225423,0.2555791349877238,40700,0.0,1969558247.65,38762149.06499264,1.909938873723149e-09,0.0,100.0,25
-20.4447,140.7058,AUS.QLD.334994,21131,7000,17000,8000,1873,2555879941.021821,1209814768.224575,395754396.5541262,950310776.2431202,-18969.451159829485,621978.4030511222,122938975.70729056,0.2604168473573108,36200,0.0,1969558247.65,30511473.504577745,1.8985701899509877e-09,0.0,100.0,25
-20.2545,140.1558,AUS.QLD.335006,23648,7000,17000,9000,1960,2679523351.553487,1348033002.0536387,394219550.8451741,937270798.654674,-19059.51630032113,613443.7377194841,123007968.37150842,0.2605629918326737,37125,0.0,1969558247.65,34101942.89832084,2.523847797419876e-09,0.0,100.0,25
-20.5636,139.9752,AUS.QLD.335227,17392,31000,17000,5000,3883,3173744285.5982075,992140828.7749884,1603187602.952881,578415853.8703376,-42193.9638691204,378573.176358136,103715165.76663888,0.2196957989661149,10400,0.0,1969558247.65,16526967.618193457,1.0459189070388675e-09,0.0,100.0,25
-30.3934,121.652,AUS.WA.334649,16355,34000,17000,5000,1000,3480149696.36822,885546134.8192387,2152770032.159649,441833529.3893322,-8372.600679212992,289180.04498531786,92457812.04872552,0.1958497847306859,19275,0.0,1969558247.65,14076808.958080787,7.617018127348273e-10,0.0,100.0,25
-20.8108,117.0665,AUS.WA.334705,18261,28000,17000,5000,1005,2980093653.807064,1094185394.4021535,1293654749.4677837,592253509.9371269,-9012.01761153364,387629.9222538495,102804031.69126448,0.2177657791163175,23175,0.0,1969558247.65,15109583.79493274,8.86757334228605e-10,0.0,100.0,25
-31.1389,121.6784,AUS.WA.334902,15862,33000,17000,5000,1002,3382790547.4254622,858350496.4786899,2064780329.4541745,459659721.49259824,-8670.821277676008,300847.2877169055,93396148.12192312,0.1978374255137486,20325,0.0,1969558247.65,14726971.34175592,6.59383658785373e-10,0.0,100.0,25
-21.545,140.497,AUS.QLD.335859,16651,34000,17000,5000,6796,3290693026.4826684,958300194.1429416,1802026808.4753504,530366023.8643764,-40971.90257340772,347124.5626192344,101151343.43725003,0.2142649539117899,9100,0.0,1969558247.65,16064392.196797766,1.2278178473934531e-09,0.0,100.0,25
-19.474,139.3889,AUS.QLD.335937,17956,30000,17000,5000,1066,3102335647.758238,1017837207.4109662,1488384840.7429435,596113599.6043282,-10488.08726524796,390156.3509410328,104833661.42887507,0.2220650647946824,22550,0.0,1969558247.65,16791229.583618924,9.322320693172512e-10,0.0,100.0,25
-21.2785,140.5052,AUS.QLD.335949,21227,6000,17000,9000,1783,2548540100.647287,1231364883.2384963,353953104.5118674,963222112.8969232,-17096.537762587228,630428.8728910361,123142389.69305032,0.2608477312863104,42900,0.0,1969558247.65,35131170.82086104,1.853095454862341e-09,0.0,100.0,25
-31.1778,121.6783,AUS.WA.652961,20903,10000,17000,7000,1008,2607371465.334662,1120906284.4387665,682156445.3069799,804308735.5889156,-9571.484700861594,526420.0674429452,113591360.27761044,0.2406161574093019,42700,0.0,1969558247.65,30544769.098950397,1.6370904631912706e-09,0.0,100.0,25
-28.302,120.492,AUS.WA.652962,16661,34000,17000,5000,1014,3447889353.196532,945494802.76211,2050045586.810612,452348963.6238104,-8962.98790815071,296062.3966917839,93301555.509748,0.1976370536649983,19075,0.0,1969558247.65,13524016.947072934,5.911715561524034e-10,0.0,100.0,25
-31.2864,122.838,AUS.WA.652969,17102,33000,17000,5000,1056,3513763621.946042,910952669.0199016,2135734677.7304387,467076275.19570136,-9181.126487747206,305701.4221155865,94372381.37103345,0.1999053424095587,18475,0.0,1969558247.65,14696514.07548524,9.208633855450897e-10,0.0,100.0,25
-28.4868,122.2385,AUS.WA.334147,16567,34000,17000,5000,5876,3487023668.878424,927422719.3334392,2141045638.5016448,418555311.04333967,-41182.561093290205,273944.4510778658,89775678.29292701,0.1901683251865729,5950,0.0,1969558247.65,14231291.93317616,7.048583938740194e-10,0.0,100.0,25
-28.409,121.1478,AUS.WA.334181,22394,7000,17000,9000,1905,2629623334.528511,1267953359.4881902,477795176.9607966,883874798.0795244,-19707.883320267472,578496.0553430486,119111479.91295348,0.2523092119853698,37100,0.0,1969558247.65,39408791.29100839,2.5693225325085223e-09,0.0,100.0,25
-30.9106,121.7167,AUS.WA.334445,22396,6000,17000,8000,1602,2558824897.8500915,1208657668.9830985,411791973.8855457,938375254.9814472,-16083.754469511889,614166.6043853571,122678873.51554456,0.259865883007921,41450,0.0,1969558247.65,34738075.44803768,1.455191522836685e-09,0.0,100.0,25
-41.7824,145.434,AUS.TAS.336113,26488,33000,17000,5000,1000,2790549827.74616,798848559.427477,1263699695.5931988,728001572.7254844,-9442.22698855754,476477.0293488295,127435535.82337336,0.2699417356414862,22625,0.0,1969558247.65,14521649.92444423,1.2960299500264227e-09,0.0,100.0,25
-37.6078,142.6124,AUS.VIC.467811,35598,14000,17000,8000,1239,2814945166.551589,1435642154.506663,482746680.61343086,896556331.4314958,-11678.151150711792,586796.118921914,133554649.327982,0.2829036156174981,38900,0.0,1969558247.65,30867242.042996828,1.3642420526593924e-09,0.0,100.0,25
-20.9168,116.8861,AUS.WA.333298,23584,9000,17000,5000,2478,2699783156.9315147,1397721834.4954605,446915386.5772244,855145935.8588297,-26559.14610317095,559693.0150196041,116465073.73607334,0.2467034327811335,22250,0.0,1969558247.65,21964764.830569364,1.864464138634503e-09,0.0,100.0,25
-21.7224,122.2109,AUS.WA.335840,18323,32000,17000,5000,1043,3190913940.257111,1047559782.1305388,1624582479.9353826,518771678.1911896,-9087.96185363349,339536.0633761336,98838272.69607636,0.2093652661873283,17925,0.0,1969558247.65,13644767.773444578,9.549694368615744e-10,0.0,100.0,25
-17.7501,127.8329,AUS.WA.335844,20289,31000,17000,5000,1002,3015469043.3247194,1124452524.8606188,1279024703.6022518,611991814.8618491,-9654.403678102948,400548.6428270802,109343518.5534811,0.2316181196144824,23800,0.0,1969558247.65,16039671.08446513,7.048583938740194e-10,0.0,100.0,25
-26.9179,118.6444,AUS.WA.336035,20664,9000,17000,5000,2391,2605517819.1684885,1195964141.4290695,597891484.5274237,811662193.2119949,-26503.29368723312,531232.9054572507,112273188.69106792,0.2378239258418233,18900,0.0,1969558247.65,23744685.71306712,1.77351466845721e-09,0.0,100.0,25
-26.0954,127.7274,AUS.WA.434546,23071,6000,17000,9000,1821,2603464389.898946,1288294211.336301,376013629.7118761,939156548.850768,-19689.38162584041,614677.9612228277,122896705.83185902,0.2603273087253616,38825,0.0,1969558247.65,37217498.40260285,2.1827872842550278e-09,0.0,100.0,25
-31.1931,121.6785,AUS.WA.513745,29813,10000,17000,5000,2558,3062584874.4702544,1596267565.2178645,682156445.3069799,784160863.9454104,-28031.95131750288,513233.2854522711,114881550.13038464,0.2433491163592107,18850,0.0,1969558247.65,23063898.642172337,2.1827872842550278e-09,0.0,100.0,25
-28.4839,121.17,AUS.WA.515724,17263,31000,17000,6000,1000,3373680770.9023457,968376735.7192428,1947031125.413303,458272909.7698,-7996.104268596303,299939.61944433406,92171776.2104012,0.1952438861471076,19600,0.0,1969558247.65,15472386.185795778,5.456968210637568e-10,0.0,100.0,25
